cohort,site,siteState,family,roleOrKind,slug,titleOrQuery,url,clicks,impressions,ctr,position,band,decision,immediateContentMutation,earliestActionDate,reason
expansion757,baby,protect,structured-diaper-bags,fit,structured-diaper-bags-compatibility-and-fit-guide,Structured Diaper Bags: Compatibility and Fit Guide,https://baby.madabase.com/guides/structured-diaper-bags-compatibility-and-fit-guide,0,3,0%,16,position-11-20,strengthen-evidence-after-rollout,hold,2026-08-23,The page is within reach of page one; only evidence-backed internal support is justified after the comparison gate.
expansion757,baby,protect,structured-diaper-bags,ownership,structured-diaper-bags-ownership-cost-and-maintenance,Structured Diaper Bags: Ownership Cost and Maintenance,https://baby.madabase.com/guides/structured-diaper-bags-ownership-cost-and-maintenance,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,structured-diaper-bags,workflow,structured-diaper-bags-setup-and-daily-workflow,Structured Diaper Bags: Setup and Daily Workflow,https://baby.madabase.com/guides/structured-diaper-bags-setup-and-daily-workflow,0,2,0%,5.5,top-10,protect-emerging-ranking,hold,now-protection-only,The page has an emerging top-ten position; preserve its exact intent and supporting path during rollout.
expansion757,baby,protect,structured-diaper-bags,safety,structured-diaper-bags-safety-and-skip-guide,Structured Diaper Bags: Safety Limits and When to Skip,https://baby.madabase.com/guides/structured-diaper-bags-safety-and-skip-guide,0,2,0%,17.5,position-11-20,strengthen-evidence-after-rollout,hold,2026-08-23,The page is within reach of page one; only evidence-backed internal support is justified after the comparison gate.
expansion757,baby,protect,infant-bath-tubs,buying,infant-bath-tubs-buying-guide,Infant Bath Tubs Buying Guide,https://baby.madabase.com/guides/infant-bath-tubs-buying-guide,0,3,0%,3.33,top-10,protect-emerging-ranking,hold,now-protection-only,The page has an emerging top-ten position; preserve its exact intent and supporting path during rollout.
expansion757,baby,protect,infant-bath-tubs,comparison,infant-bath-tubs-vs-alternatives,Infant Bath Tubs vs. sink inserts or supported bathing,https://baby.madabase.com/guides/infant-bath-tubs-vs-alternatives,0,4,0%,67,position-40-plus,retarget-or-merge-review,hold,2026-09-08,"Deep visibility requires an exact-query and family-overlap decision before any retarget, merge or canonical change."
expansion757,baby,protect,infant-bath-tubs,fit,infant-bath-tubs-compatibility-and-fit-guide,Infant Bath Tubs: Compatibility and Fit Guide,https://baby.madabase.com/guides/infant-bath-tubs-compatibility-and-fit-guide,0,1,0%,25,position-21-40,observe-mid-pack,hold,2026-09-08,The host remains healthy and the page has discovery; wait for Day 30 before considering a focused improvement.
expansion757,baby,protect,infant-bath-tubs,ownership,infant-bath-tubs-ownership-cost-and-maintenance,Infant Bath Tubs: Ownership Cost and Maintenance,https://baby.madabase.com/guides/infant-bath-tubs-ownership-cost-and-maintenance,0,2,0%,16,position-11-20,strengthen-evidence-after-rollout,hold,2026-08-23,The page is within reach of page one; only evidence-backed internal support is justified after the comparison gate.
expansion757,baby,protect,infant-bath-tubs,workflow,infant-bath-tubs-setup-and-daily-workflow,Infant Bath Tubs: Setup and Daily Workflow,https://baby.madabase.com/guides/infant-bath-tubs-setup-and-daily-workflow,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,infant-bath-tubs,safety,infant-bath-tubs-safety-and-skip-guide,Infant Bath Tubs: Safety Limits and When to Skip,https://baby.madabase.com/guides/infant-bath-tubs-safety-and-skip-guide,0,3,0%,39.67,position-21-40,observe-mid-pack,hold,2026-09-08,The host remains healthy and the page has discovery; wait for Day 30 before considering a focused improvement.
expansion757,baby,protect,hardware-mounted-baby-gates,buying,hardware-mounted-baby-gates-buying-guide,Hardware-mounted Baby Gates Buying Guide,https://baby.madabase.com/guides/hardware-mounted-baby-gates-buying-guide,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,hardware-mounted-baby-gates,comparison,hardware-mounted-baby-gates-vs-alternatives,Hardware-mounted Baby Gates vs. pressure-mounted gates,https://baby.madabase.com/guides/hardware-mounted-baby-gates-vs-alternatives,0,1,0%,82,position-40-plus,retarget-or-merge-review,hold,2026-09-08,"Deep visibility requires an exact-query and family-overlap decision before any retarget, merge or canonical change."
expansion757,baby,protect,hardware-mounted-baby-gates,fit,hardware-mounted-baby-gates-compatibility-and-fit-guide,Hardware-mounted Baby Gates: Compatibility and Fit Guide,https://baby.madabase.com/guides/hardware-mounted-baby-gates-compatibility-and-fit-guide,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,hardware-mounted-baby-gates,ownership,hardware-mounted-baby-gates-ownership-cost-and-maintenance,Hardware-mounted Baby Gates: Ownership Cost and Maintenance,https://baby.madabase.com/guides/hardware-mounted-baby-gates-ownership-cost-and-maintenance,0,1,0%,8,top-10,protect-emerging-ranking,hold,now-protection-only,The page has an emerging top-ten position; preserve its exact intent and supporting path during rollout.
expansion757,baby,protect,hardware-mounted-baby-gates,workflow,hardware-mounted-baby-gates-setup-and-daily-workflow,Hardware-mounted Baby Gates: Setup and Daily Workflow,https://baby.madabase.com/guides/hardware-mounted-baby-gates-setup-and-daily-workflow,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,hardware-mounted-baby-gates,safety,hardware-mounted-baby-gates-safety-and-skip-guide,Hardware-mounted Baby Gates: Safety Limits and When to Skip,https://baby.madabase.com/guides/hardware-mounted-baby-gates-safety-and-skip-guide,0,1,0%,50,position-40-plus,retarget-or-merge-review,hold,2026-09-08,"Deep visibility requires an exact-query and family-overlap decision before any retarget, merge or canonical change."
expansion757,baby,protect,nursery-glider-chairs,buying,nursery-glider-chairs-buying-guide,Nursery Glider Chairs Buying Guide,https://baby.madabase.com/guides/nursery-glider-chairs-buying-guide,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,nursery-glider-chairs,comparison,nursery-glider-chairs-vs-alternatives,Nursery Glider Chairs vs. supportive stationary chairs,https://baby.madabase.com/guides/nursery-glider-chairs-vs-alternatives,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,nursery-glider-chairs,fit,nursery-glider-chairs-compatibility-and-fit-guide,Nursery Glider Chairs: Compatibility and Fit Guide,https://baby.madabase.com/guides/nursery-glider-chairs-compatibility-and-fit-guide,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,nursery-glider-chairs,ownership,nursery-glider-chairs-ownership-cost-and-maintenance,Nursery Glider Chairs: Ownership Cost and Maintenance,https://baby.madabase.com/guides/nursery-glider-chairs-ownership-cost-and-maintenance,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,nursery-glider-chairs,workflow,nursery-glider-chairs-setup-and-daily-workflow,Nursery Glider Chairs: Setup and Daily Workflow,https://baby.madabase.com/guides/nursery-glider-chairs-setup-and-daily-workflow,0,1,0%,12,position-11-20,strengthen-evidence-after-rollout,hold,2026-08-23,The page is within reach of page one; only evidence-backed internal support is justified after the comparison gate.
expansion757,baby,protect,nursery-glider-chairs,safety,nursery-glider-chairs-safety-and-skip-guide,Nursery Glider Chairs: Safety Limits and When to Skip,https://baby.madabase.com/guides/nursery-glider-chairs-safety-and-skip-guide,0,4,0%,6,top-10,protect-emerging-ranking,hold,now-protection-only,The page has an emerging top-ten position; preserve its exact intent and supporting path during rollout.
expansion757,baby,protect,nursery-humidifiers,buying,nursery-humidifiers-buying-guide,Nursery Humidifiers Buying Guide,https://baby.madabase.com/guides/nursery-humidifiers-buying-guide,0,1,0%,75,position-40-plus,retarget-or-merge-review,hold,2026-09-08,"Deep visibility requires an exact-query and family-overlap decision before any retarget, merge or canonical change."
expansion757,baby,protect,nursery-humidifiers,comparison,nursery-humidifiers-vs-alternatives,Nursery Humidifiers vs. whole-home humidity control,https://baby.madabase.com/guides/nursery-humidifiers-vs-alternatives,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,nursery-humidifiers,fit,nursery-humidifiers-compatibility-and-fit-guide,Nursery Humidifiers: Compatibility and Fit Guide,https://baby.madabase.com/guides/nursery-humidifiers-compatibility-and-fit-guide,0,1,0%,89,position-40-plus,retarget-or-merge-review,hold,2026-09-08,"Deep visibility requires an exact-query and family-overlap decision before any retarget, merge or canonical change."
expansion757,baby,protect,nursery-humidifiers,ownership,nursery-humidifiers-ownership-cost-and-maintenance,Nursery Humidifiers: Ownership Cost and Maintenance,https://baby.madabase.com/guides/nursery-humidifiers-ownership-cost-and-maintenance,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,nursery-humidifiers,workflow,nursery-humidifiers-setup-and-daily-workflow,Nursery Humidifiers: Setup and Daily Workflow,https://baby.madabase.com/guides/nursery-humidifiers-setup-and-daily-workflow,0,0,0%,,zero-impression,observe-index-and-demand-to-day30,hold,2026-09-08,"The host remains healthy, so preserve the URL and use the Day-30 gate to separate slow discovery from weak demand."
expansion757,baby,protect,nursery-humidifiers,safety,nursery-humidifiers-safety-and-skip-guide,Nursery Humidifiers: Safety Limits and When to Skip,https://baby.madabase.com/guides/nursery-humidifiers-safety-and-skip-guide,0,2,0%,39.5,position-21-40,observe-mid-pack,hold,2026-09-08,The host remains healthy and the page has discovery; wait for Day 30 before considering a focused improvement.
expansion757,pet,recovery,wet-food-automatic-feeders,buying,wet-food-automatic-feeders-buying-guide,Wet-food Automatic Feeders Buying Guide,https://pets.madabase.com/guides/wet-food-automatic-feeders-buying-guide,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,wet-food-automatic-feeders,comparison,wet-food-automatic-feeders-vs-alternatives,Wet-food Automatic Feeders vs. dry-food feeders or manual feeding,https://pets.madabase.com/guides/wet-food-automatic-feeders-vs-alternatives,0,2,0%,106.5,position-40-plus,retarget-or-merge-review,hold,rollout-complete-plus-3-days,"Deep visibility requires an exact-query and family-overlap decision before any retarget, merge or canonical change."
expansion757,pet,recovery,wet-food-automatic-feeders,fit,wet-food-automatic-feeders-compatibility-and-fit-guide,Wet-food Automatic Feeders: Compatibility and Fit Guide,https://pets.madabase.com/guides/wet-food-automatic-feeders-compatibility-and-fit-guide,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
expansion757,pet,recovery,wet-food-automatic-feeders,ownership,wet-food-automatic-feeders-ownership-cost-and-maintenance,Wet-food Automatic Feeders: Ownership Cost and Maintenance,https://pets.madabase.com/guides/wet-food-automatic-feeders-ownership-cost-and-maintenance,0,0,0%,,zero-impression,family-merge-or-demand-review,hold,2026-08-23,"The URL has zero impressions and belongs to a site hit by the update; review family overlap, real demand and canonical choice at Day 14 without deleting it during rollout."
